Price,Close,High,Low,Open,Volume
Ticker,AAQ,AAQ,AAQ,AAQ,AAQ
Date,,,,,
2015-09-22,2.1449999809265137,2.1449999809265137,2.1449999809265137,2.1449999809265137,0
2015-11-03,1.3619999885559082,1.3619999885559082,1.3619999885559082,1.3619999885559082,0
2015-11-12,1.4819999933242798,1.4819999933242798,1.4819999933242798,1.4819999933242798,0
2016-01-04,1.309000015258789,1.309000015258789,1.309000015258789,1.309000015258789,0
2016-01-08,1.281000018119812,1.281000018119812,1.281000018119812,1.281000018119812,0
2016-01-11,1.284000039100647,1.284000039100647,1.284000039100647,1.284000039100647,0
2016-01-12,1.2960000038146973,1.2960000038146973,1.2960000038146973,1.2960000038146973,0
2016-01-13,1.371999979019165,1.371999979019165,1.371999979019165,1.371999979019165,0
2016-01-14,1.371999979019165,1.371999979019165,1.371999979019165,1.371999979019165,0
2016-01-15,1.2790000438690186,1.2790000438690186,1.2790000438690186,1.2790000438690186,0
2016-01-19,1.1549999713897705,1.1549999713897705,1.1549999713897705,1.1549999713897705,0
2016-01-20,1.1349999904632568,1.1349999904632568,1.1349999904632568,1.1349999904632568,0
2016-01-21,1.1019999980926514,1.1019999980926514,1.1019999980926514,1.1019999980926514,0
2016-01-22,1.1080000400543213,1.1080000400543213,1.1080000400543213,1.1080000400543213,0
2016-01-25,1.1740000247955322,1.1740000247955322,1.1740000247955322,1.1740000247955322,0
2016-01-26,1.1419999599456787,1.1419999599456787,1.1419999599456787,1.1419999599456787,0
2016-01-27,1.1510000228881836,1.1510000228881836,1.1510000228881836,1.1510000228881836,0
2016-01-28,1.121999979019165,1.121999979019165,1.121999979019165,1.121999979019165,0
2016-01-29,1.1660000085830688,1.1660000085830688,1.1660000085830688,1.1660000085830688,0
2016-02-01,1.121000051498413,1.121000051498413,1.121000051498413,1.121000051498413,0
2016-02-02,1.1649999618530273,1.1649999618530273,1.1649999618530273,1.1649999618530273,0
2016-02-03,1.0679999589920044,1.0679999589920044,1.0679999589920044,1.0679999589920044,0
2016-02-04,1.0859999656677246,1.0859999656677246,1.0859999656677246,1.0859999656677246,0
2016-02-05,1.059000015258789,1.059000015258789,1.059000015258789,1.059000015258789,0
2016-02-09,1.0420000553131104,1.0420000553131104,1.0420000553131104,1.0420000553131104,0
2016-02-12,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858,0
2016-02-16,1.2269999980926514,1.2269999980926514,1.2269999980926514,1.2269999980926514,0
2016-02-17,1.1710000038146973,1.1710000038146973,1.1710000038146973,1.1710000038146973,0
2016-02-18,1.194000005722046,1.194000005722046,1.194000005722046,1.194000005722046,0
2016-02-19,1.284000039100647,1.284000039100647,1.284000039100647,1.284000039100647,0
2016-02-22,1.2350000143051147,1.2350000143051147,1.2350000143051147,1.2350000143051147,0
2016-02-23,1.184999942779541,1.184999942779541,1.184999942779541,1.184999942779541,0
2016-02-24,1.1820000410079956,1.1820000410079956,1.1820000410079956,1.1820000410079956,0
2016-02-25,1.184999942779541,1.184999942779541,1.184999942779541,1.184999942779541,0
2016-02-26,1.194000005722046,1.194000005722046,1.194000005722046,1.194000005722046,0
2016-02-29,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0
2016-03-01,1.1829999685287476,1.1829999685287476,1.1829999685287476,1.1829999685287476,0
2016-03-02,1.1660000085830688,1.1660000085830688,1.1660000085830688,1.1660000085830688,0
2016-03-03,1.246999979019165,1.246999979019165,1.246999979019165,1.246999979019165,0
2016-03-04,1.2170000076293945,1.2170000076293945,1.2170000076293945,1.2170000076293945,0
2016-03-07,1.2239999771118164,1.2239999771118164,1.2239999771118164,1.2239999771118164,0
2016-03-08,1.2940000295639038,1.2940000295639038,1.2940000295639038,1.2940000295639038,0
2016-03-09,1.253999948501587,1.253999948501587,1.253999948501587,1.253999948501587,0
2016-03-10,1.2730000019073486,1.2730000019073486,1.2730000019073486,1.2730000019073486,0
2016-03-11,1.2339999675750732,1.2339999675750732,1.2339999675750732,1.2339999675750732,0
