Price,Close,High,Low,Open,Volume
Ticker,A,A,A,A,A
Date,,,,,
2000-01-03,43.03639221191406,47.18312606867169,40.271899786425905,47.07105149142964,4674353
2000-01-04,39.7489013671875,41.168505670512204,38.702876975913995,40.720207225930196,4765083
2000-01-05,37.28327560424805,39.7489044927236,36.050464347661226,39.59947060356241,5758642
2000-01-06,35.86366653442383,37.05912474194674,34.74292685560901,36.83497553112356,2534434
2000-01-07,38.852291107177734,39.41266073643005,35.265927392552534,35.303283455246415,2819626
2000-01-10,41.20587158203125,41.616810858409764,40.38399621692568,41.24323085721165,2148446
2000-01-11,40.645484924316406,41.20585469648235,39.71153530403983,41.20585469648235,1855985
2000-01-12,39.823612213134766,40.645487289268814,38.29193347170059,40.645487289268814,1429874
2000-01-13,40.42135238647461,41.72888229020859,39.45004318292602,40.869647715938875,1134337
2000-01-14,40.86963653564453,41.46736241553264,40.04776145851692,40.04776145851692,1316916
2000-01-18,42.73753356933594,43.55940860189044,40.72020046653833,41.0190649840991,2101753
2000-01-19,41.840946197509766,43.03640444434915,41.72887477606289,43.03640444434915,2624885
2000-01-20,40.720211029052734,42.36396470818918,40.3466310821105,42.28924616867993,2007947
2000-01-21,41.09377670288086,41.467356520067504,39.71153201682026,41.3179258682528,1918336
2000-01-24,40.94434356689453,42.92431711538494,40.645479093747916,40.94434356689453,2095882
2000-01-25,40.45869827270508,41.61679717057927,39.71153851605087,41.09378342833107,1153769
2000-01-26,40.83228302001953,41.392652904330696,40.570777711537815,40.60813697888555,1022357
2000-01-27,40.90700912475586,42.13982383197518,40.19720835969255,41.766243810857304,868577
2000-01-28,40.68285369873047,41.54208818786505,40.309273763250296,41.54208818786505,1609238
2000-01-31,39.56210708618164,40.42134142749694,38.70287274486633,40.3839821653157,1040392
2000-02-01,42.438682556152344,43.03641178147681,39.599473517337934,39.599473517337934,1404291
2000-02-02,45.726173400878906,45.726173400878906,42.77489060642668,42.96168053565846,1945177
2000-02-03,46.473323822021484,46.473323822021484,44.11977054693841,44.9416454336334,1779514
2000-02-04,45.57674026489258,46.47333385195901,44.82958053616237,46.47333385195901,1145661
2000-02-07,47.51937484741211,47.818236294051616,45.57675631834679,46.43599094656392,1274277
2000-02-08,47.220497131347656,49.125752670281706,46.77219871028032,48.266518280103355,1169707
2000-02-09,45.27788162231445,47.03370976322073,45.24052554361157,46.39862136111384,1182848
2000-02-10,45.8382568359375,47.10843060058849,45.01638156919338,46.02505000183275,1066814
2000-02-11,45.0537223815918,45.91295656702074,44.71749864591102,45.726166665303566,751705
2000-02-14,45.68881607055664,45.98768060748608,44.71750712244857,44.97901558454332,837682
2000-02-15,48.93896484375,49.6114093168261,45.76353562033851,45.76353562033851,2017594
2000-02-16,48.41596221923828,48.938972902392,47.44465302178,47.818232991933,1801742
2000-02-17,57.979591369628906,57.979591369628906,46.39861552530489,48.41594871400313,944908
2000-02-18,56.03696060180664,57.30713043372124,52.63738371690402,52.89888889551594,4060072
2000-02-22,54.69210433959961,58.2037546545515,53.79551371933775,57.3818762003852,2227993
2000-02-23,59.17506790161133,60.07165858377311,54.76682028675345,54.76682028675345,1690042
2000-02-24,63.807456970214844,69.00021733059151,60.07165723249026,60.59466792071121,2956351
2000-02-25,64.62932586669922,68.10362327483203,61.715404766602674,61.79012330775475,2048210
2000-02-28,60.3704948425293,65.26439184314793,58.726744881523786,64.62930358818447,1675363
2000-02-29,62.08895492553711,63.88214167492498,60.5572765693826,60.63199507467758,958049
2000-03-01,65.22704315185547,66.79608122694037,62.31312258418462,62.462553263882945,1037875
2000-03-02,62.93888473510742,65.75006793531682,61.26711469853151,65.71271503879132,1188300
2000-03-03,64.55461120605469,66.79609085036634,62.724070771593894,62.724070771593894,1215841
2000-03-06,95.03874969482422,96.83193112526695,67.24439289584205,67.5432607177844,5693495
2000-03-07,84.87736511230469,96.23419489225996,78.30235638434036,93.24555514094003,7710809
2000-03-08,90.85464477539062,90.85464477539062,83.68190680943503,87.26827579241282,3953963
2000-03-09,91.45234680175781,92.05007585035959,86.67052078824402,87.86597888544759,2514583
2000-03-10,84.87736511230469,92.57311374701399,83.68190666165576,91.45237384026902,2479353
2000-03-13,78.4517822265625,83.0468193841386,77.40576092865844,77.74198160474889,2626702
2000-03-14,72.54920959472656,81.29097759889308,71.05489005981602,79.4977967071208,3522960
2000-03-15,68.29042053222656,76.58389259560131,67.69269126519796,76.58389259560131,3046242
2000-03-16,70.56922912597656,73.52050852941412,66.9455021984608,69.33641185281654,2769578
2000-03-17,72.39976501464844,75.91141397234816,70.60657809188922,71.31638483492083,1563803
2000-03-20,67.99153137207031,72.6239269561978,67.54323934397144,71.98883861393169,1420648
2000-03-21,68.73870086669922,68.73870086669922,63.209720443006795,66.19835988831119,2528283
2000-03-22,71.39112854003906,72.28771921022542,65.18969964368779,67.87947802954938,1967965
2000-03-23,71.5405502319336,73.96881977734888,69.93415908277954,71.2790481060699,1951888
2000-03-24,71.72733306884766,72.32506217260912,69.48585371121801,70.98017328297111,1230520
2000-03-27,68.29042053222656,71.42849121499817,67.6553319906394,70.64397195047957,846769
2000-03-28,71.2043228149414,72.88543234074581,67.84210376333259,68.14097150421182,1392548
2000-03-29,66.94552612304688,72.32507636168333,65.7500676809933,71.12962429493209,1250371
2000-03-30,62.76140213012695,67.24435304983696,59.24974714879726,64.66665388026655,2034230
2000-03-31,62.16367721557617,63.35912874598564,53.795491001511984,63.35912874598564,3732940
2000-04-03,58.57734680175781,61.71541781340493,54.841546460438984,61.565987074812874,2030875
2000-04-04,55.88753890991211,61.19237518292096,49.01367432324522,58.577316305440576,3519884
2000-04-05,57.94224548339844,59.698073808781096,53.87022527966017,55.43926362895114,2109163
2000-04-06,62.76140213012695,62.76140213012695,58.016936442789394,58.8014552444758,1375073
2000-04-07,72.92277526855469,74.7159558109037,63.99421906236332,64.25572110483522,2975224
2000-04-10,64.03157806396484,72.92277497865705,62.985550772336566,72.92277497865705,2956071
