Price,Close,High,Low,Open,Volume
Ticker,AGI,AGI,AGI,AGI,AGI
Date,,,,,
2003-05-02,0.6658337116241455,0.6658337116241455,0.6658337116241455,0.6658337116241455,44200
2003-05-05,0.6570726633071899,0.6570726633071899,0.6570726633071899,0.6570726633071899,27800
2003-05-06,0.6921167373657227,0.6921167373657227,0.6307899457843736,0.6307899457843736,70500
2003-05-07,0.6658337116241455,0.6658337116241455,0.6658337116241455,0.6658337116241455,0
2003-05-08,0.6833555102348328,0.7096384425927945,0.6833555102348328,0.7096384425927945,77600
2003-05-09,0.7008774876594543,0.7008774876594543,0.6745945551097612,0.6745945551097612,25800
2003-05-12,0.7008774876594543,0.7008774876594543,0.7008774876594543,0.7008774876594543,0
2003-05-13,0.6921167373657227,0.6921167373657227,0.6921167373657227,0.6921167373657227,0
2003-05-14,0.7271604537963867,0.7271604537963867,0.7271604537963867,0.7271604537963867,0
2003-05-15,0.7183992862701416,0.7446822143707029,0.7008773690160558,0.7008773690160558,66600
2003-05-16,0.7359212636947632,0.7359212636947632,0.7359212636947632,0.7359212636947632,84500
2003-05-19,0.7359212636947632,0.7359212636947632,0.7359212636947632,0.7359212636947632,0
2003-05-20,0.7359212636947632,0.7359212636947632,0.7359212636947632,0.7359212636947632,0
2003-05-21,0.7446821331977844,0.7446821331977844,0.7446821331977844,0.7446821331977844,0
2003-05-22,0.7446821331977844,0.7446821331977844,0.7446821331977844,0.7446821331977844,0
2003-05-23,0.7271604537963867,0.7271604537963867,0.7271604537963867,0.7271604537963867,43700
2003-05-27,0.7183992862701416,0.7183992862701416,0.7183992862701416,0.7183992862701416,0
2003-05-28,0.7096384167671204,0.7096384167671204,0.7096384167671204,0.7096384167671204,0
2003-05-29,0.7096384167671204,0.7096384167671204,0.7096384167671204,0.7096384167671204,0
2003-05-30,0.6745947003364563,0.6745947003364563,0.6745947003364563,0.6745947003364563,0
2003-06-02,0.6921167373657227,0.6921167373657227,0.6921167373657227,0.6921167373657227,0
2003-06-03,0.6921167373657227,0.6921167373657227,0.6921167373657227,0.6921167373657227,0
2003-06-04,0.6833555102348328,0.6833555102348328,0.6833555102348328,0.6833555102348328,0
2003-06-05,0.6570726633071899,0.6570726633071899,0.6570726633071899,0.6570726633071899,0
2003-06-06,0.6745947003364563,0.6745947003364563,0.5782240661594287,0.5782240661594287,21600
2003-06-09,0.6745947003364563,0.6745947003364563,0.6745947003364563,0.6745947003364563,0
2003-06-10,0.7008774876594543,0.7008774876594543,0.7008774876594543,0.7008774876594543,20000
2003-06-11,0.7008774876594543,0.7008774876594543,0.7008774876594543,0.7008774876594543,50000
2003-06-12,0.7359212636947632,0.7359212636947632,0.7359212636947632,0.7359212636947632,0
2003-06-13,0.7359212636947632,0.7359212636947632,0.7359212636947632,0.7359212636947632,0
2003-06-16,0.75344318151474,0.75344318151474,0.75344318151474,0.75344318151474,0
2003-06-17,0.6833555102348328,0.7446823349969299,0.6833555102348328,0.7446823349969299,39800
2003-06-18,0.75344318151474,0.75344318151474,0.75344318151474,0.75344318151474,0
2003-06-19,0.7622041702270508,0.7622041702270508,0.7622041702270508,0.7622041702270508,12200
2003-06-20,0.8235309720039368,0.8235309720039368,0.8235309720039368,0.8235309720039368,0
2003-06-23,0.8235309720039368,0.8235309720039368,0.8235309720039368,0.8235309720039368,0
2003-06-24,0.7446821331977844,0.7446821331977844,0.7446821331977844,0.7446821331977844,18200
2003-06-25,0.7271604537963867,0.7271604537963867,0.7271604537963867,0.7271604537963867,0
2003-06-26,0.7271604537963867,0.7271604537963867,0.7271604537963867,0.7271604537963867,0
2003-06-27,0.7183992862701416,0.7183992862701416,0.6921164103890128,0.6921164103890128,43200
2003-06-30,0.7008774876594543,0.7008774876594543,0.7008774876594543,0.7008774876594543,0
2003-07-01,0.7008774876594543,0.7008774876594543,0.7008774876594543,0.7008774876594543,0
2003-07-02,0.7096384167671204,0.7096384167671204,0.7096384167671204,0.7096384167671204,12100
2003-07-03,0.7096384167671204,0.7096384167671204,0.7096384167671204,0.7096384167671204,0
2003-07-07,0.6745947003364563,0.6745947003364563,0.6745947003364563,0.6745947003364563,1000
2003-07-08,0.6745947003364563,0.6745947003364563,0.6745947003364563,0.6745947003364563,0
2003-07-09,0.6833555102348328,0.7359213227313154,0.6833555102348328,0.7359213227313154,26200
2003-07-10,0.6833555102348328,0.6833555102348328,0.6833555102348328,0.6833555102348328,0
2003-07-11,0.6745947003364563,0.7096386005404817,0.6745947003364563,0.7096386005404817,86800
2003-07-14,0.6745947003364563,0.6745947003364563,0.6745947003364563,0.6745947003364563,0
2003-07-15,0.6833555102348328,0.6921165225004473,0.6745945501886592,0.6745945501886592,24200
2003-07-16,0.6745947003364563,0.6833556623325995,0.6483118143480268,0.6483118143480268,67300
2003-07-17,0.6658337116241455,0.6833556349133756,0.6658337116241455,0.6658337116241455,82100
2003-07-18,0.6745947003364563,0.6745947003364563,0.6745947003364563,0.6745947003364563,0
2003-07-21,0.6658337116241455,0.6658337116241455,0.6658337116241455,0.6658337116241455,0
2003-07-22,0.7008774876594543,0.7008774876594543,0.7008774876594543,0.7008774876594543,0
2003-07-23,0.7359212636947632,0.744682275257558,0.7359212636947632,0.744682275257558,223000
2003-07-24,0.75344318151474,0.75344318151474,0.75344318151474,0.75344318151474,161200
2003-07-25,0.7709651589393616,0.7709651589393616,0.7709651589393616,0.7709651589393616,0
2003-07-28,0.8060092329978943,0.8060092329978943,0.8060092329978943,0.8060092329978943,73000
2003-07-29,0.8585749268531799,0.8585749268531799,0.8585749268531799,0.8585749268531799,0
2003-07-30,0.8235309720039368,0.8235309720039368,0.8235309720039368,0.8235309720039368,0
2003-07-31,0.8235309720039368,0.8235309720039368,0.8235309720039368,0.8235309720039368,0
2003-08-01,0.8235309720039368,0.8498139025865351,0.8235309720039368,0.8498139025865351,56700
2003-08-04,0.8235309720039368,0.8235309720039368,0.8235309720039368,0.8235309720039368,0
2003-08-05,0.8322920203208923,0.8322920203208923,0.8322920203208923,0.8322920203208923,0
2003-08-06,0.8322920203208923,0.8322920203208923,0.8322920203208923,0.8322920203208923,0
2003-08-07,0.9374237656593323,0.9374237656593323,0.9374237656593323,0.9374237656593323,0
2003-08-08,0.989989161491394,0.9987501192041525,0.9461843729276016,0.9461843729276016,62400
2003-08-11,1.0075112581253052,1.0337941359907517,0.9812283802598587,0.9812283802598587,12700
2003-08-12,0.9724674224853516,0.9724674224853516,0.9724674224853516,0.9724674224853516,0
2003-08-13,0.963706374168396,0.9724673326612926,0.963706374168396,0.9724673326612926,3200
2003-08-14,1.068838119506836,1.068838119506836,1.068838119506836,1.068838119506836,0
2003-08-15,1.068838119506836,1.068838119506836,1.068838119506836,1.068838119506836,0
2003-08-18,0.9286624193191528,0.9374234820958282,0.9286624193191528,0.9374234820958282,11500
