Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-01-03,0.8384960293769836,0.8427093485919045,0.7617157176007766,0.7855926599994236,535796800
2000-01-04,0.767802357673645,0.8286641530267459,0.7579705468501174,0.8108739120933899,512377600
2000-01-05,0.7790378332138062,0.8281960930294838,0.7715475598760808,0.7771652523778337,778321600
2000-01-06,0.7116210460662842,0.8015102108560072,0.7116210460662842,0.7949562040990773,767972800
2000-01-07,0.7453300952911377,0.7565663829278014,0.7153673450111003,0.7228576200301613,460734400
2000-01-10,0.7322210073471069,0.7659289077536736,0.709748540343719,0.764056327185451,505064000
2000-01-11,0.6947671175003052,0.7443935259160461,0.6779131929843146,0.7186440564651522,441548800
2000-01-12,0.6531001925468445,0.7153672763033673,0.6479497569832293,0.7116212640455517,976068800
2000-01-13,0.7247298955917358,0.7397112904493266,0.6928945752870597,0.7077585056796949,1032684800
2000-01-14,0.7523519396781921,0.7659288605487886,0.7443935102583488,0.7490749363873064,390376000
2000-01-18,0.7785696983337402,0.7940200523838593,0.752352067360313,0.7565661866943292,459177600
2000-01-19,0.7982333302497864,0.8146191497608182,0.7743563874766584,0.7912103646869488,597643200
2000-01-20,0.8502005934715271,0.9101260867773824,0.8502005934715271,0.8651819417949062,1831132800
2000-01-21,0.8338147401809692,0.8558183053534092,0.8253873502669072,0.8558183053534092,495924800
2000-01-24,0.7958924770355225,0.8445817177857131,0.7874650401191825,0.812278243148938,440876800
2000-01-25,0.840836763381958,0.8473916715102114,0.7668661438418511,0.7865289679923391,497145600
2000-01-26,0.8253872394561768,0.8553500327508506,0.822110285530002,0.8239828163431979,367158400
2000-01-27,0.8239827752113342,0.8464552941129416,0.8015103063158883,0.8150872291663448,340144000
2000-01-28,0.7612476348876953,0.8305368803500791,0.7537573611100963,0.8104059475964072,423348800
2000-01-31,0.7771652340888977,0.7781015494879319,0.7078760443323309,0.7565661952978193,701680000
2000-02-01,0.7509475350379944,0.7865288671561842,0.749075004421264,0.7790377445660897,318035200
2000-02-02,0.7401795983314514,0.7649928089463781,0.7266026236633896,0.7546936885891484,464195200
2000-02-03,0.7738884687423706,0.780911436019992,0.7509477857602158,0.7514159435737836,475193600
2000-02-04,0.8090013861656189,0.8239827312598382,0.7762288999242444,0.7785696382082836,425320000
2000-02-07,0.8544135689735413,0.8558180418488045,0.7935517775520985,0.8090013292230807,441067200
2000-02-08,0.8605005145072937,0.8698632690959003,0.8333465659586028,0.8539456061744032,408643200
2000-02-09,0.8436453938484192,0.8773541410418041,0.842241021068177,0.8548816762503156,299364800
2000-02-10,0.8502005934715271,0.853009440012881,0.823982908865512,0.845519115894378,302982400
2000-02-11,0.8146190643310547,0.8548817723866686,0.8108739031420699,0.8511366111976837,212251200
2000-02-14,0.8675225973129272,0.867990755053925,0.8136829069069942,0.8188324920394664,367539200
2000-02-15,0.8913995027542114,0.8984224686322946,0.8628411817312287,0.8633093394515019,485744000
2000-02-16,0.8548821210861206,0.8848457231031719,0.8399007701331995,0.8820360759699537,378246400
2000-02-17,0.8605005145072937,0.865181891801597,0.8473916979648453,0.8628412031544453,289497600
2000-02-18,0.833346426486969,0.8642454316948088,0.830536730473328,0.8586277398769071,233441600
2000-02-22,0.8525411486625671,0.8759499330529528,0.7991695723081895,0.824919095120361,422296000
2000-02-23,0.8707998394966125,0.8913997858542893,0.8314733783559821,0.8482107472607773,473099200
2000-02-24,0.8629578351974487,0.892335858614023,0.8370916949283133,0.8787588840617931,376432000
2000-02-25,0.8267916440963745,0.8764181100796985,0.8249191133250161,0.8600322906854866,249144000
2000-02-28,0.8483278155326843,0.8614366305625827,0.8118102665041023,0.8249190815340006,328328000
2000-02-29,0.8586277365684509,0.8782905579661907,0.8431774339255319,0.850668456414963,368961600
2000-03-01,0.976138174533844,0.9892469897320592,0.8876542720198299,0.88812242970372,1077003200
2000-03-02,0.9138720035552979,0.9583480885826199,0.904040191043895,0.9513259225717647,311259200
2000-03-03,0.9588162899017334,0.9605723067260212,0.8988907905969357,0.9354074994998655,323366400
2000-03-06,0.9414938688278198,0.9672433377924671,0.9363434349684249,0.943834556894255,210560000
2000-03-07,0.9204258918762207,0.954602802301015,0.9073170769356435,0.9471116794320642,273011200
2000-03-08,0.9138720035552979,0.9283852934113822,0.8881225279930401,0.9204260118304515,271230400
2000-03-09,0.9157447218894958,0.936343764238507,0.8857819238588471,0.9054447506594442,276718400
2000-03-10,0.941962480545044,0.9583483050324563,0.9063810844227358,0.9115315207650542,248606400
2000-03-13,0.9087216258049011,0.9475799161951971,0.8951446520564514,0.9148082761577986,303956800
2000-03-14,0.8558183312416077,0.9307260768932727,0.8539457001080312,0.9080194742813876,428579200
2000-03-15,0.8707998394966125,0.9007634432952162,0.8548821719150306,0.8661184608317805,443609600
2000-03-16,0.9105937480926514,0.9138715507046515,0.8576903499762449,0.8787584377662886,378100800
2000-03-17,0.9363438487052917,0.9363438487052919,0.8960810758125207,0.8998271384922291,305043200
2000-03-20,0.921362578868866,0.9457075878711321,0.9166811002459628,0.925108541863607,204489600
2000-03-21,1.0107829570770264,1.0243598261020612,0.9110627983271532,0.9180849615722971,524328000
2000-03-22,1.0800724029541016,1.081477676133243,0.9855018485315553,0.9946314736228604,567996800
2000-03-23,1.0585367679595947,1.126421515727355,1.0487049589448894,1.0636863011962043,562564800
2000-03-24,1.0388730764389038,1.0781995096173322,1.0149961419880726,1.066963228689895,446913600
2000-03-27,1.0454286336898804,1.0842869372716768,1.0252968450404907,1.030915439599338,279182400
2000-03-28,1.0421512126922607,1.0636865662541393,1.0271689665968633,1.028105281968583,202966400
2000-03-29,1.0182744264602661,1.0444920609798962,1.0024733770546308,1.0440240032347186,239836800
2000-03-30,0.941962480545044,1.0313834286057562,0.9396216913378521,1.0004836108978314,414400000
2000-03-31,1.0173382759094238,1.0281055049703796,0.9438349029657219,0.9546030321377836,404633600
2000-04-03,0.9986108541488647,1.0449602748541582,0.9695843715376864,1.014996676578912,328563200
2000-04-04,0.9536663889884949,0.99626983314439,0.8745453497978654,0.9934609873971089,660329600
2000-04-05,0.9766068458557129,0.995333347743062,0.9288530758966781,0.9473454490045959,457665600
2000-04-06,0.9377490282058716,1.0075064370121989,0.9232349370126172,0.978479954835514,259627200
2000-04-07,0.9869063496589661,0.9878425650602748,0.9400895788538595,0.9531983946940829,242435200
2000-04-10,0.9363438487052917,0.994397718993157,0.9344713174272007,0.9864384359346555,212262400
2000-04-11,0.8946763873100281,0.935407203670305,0.8843764187778057,0.9251081352489392,541822400
2000-04-12,0.818364143371582,0.891399334248605,0.7855925590796101,0.891399334248605,941136000
2000-04-13,0.8525411486625671,0.8988905597577489,0.8127465452395787,0.835219064264947,529827200
2000-04-14,0.8380277156829834,0.8839081083293007,0.816491467025743,0.8188322049037494,667620800
2000-04-17,0.927916944026947,0.928385101665957,0.8169597331075341,0.8202375866729539,409561600
2000-04-18,0.9503894448280334,0.9503894448280334,0.8942082258527129,0.9251081313180841,390924800
2000-04-19,0.907317042350769,0.9756699604840099,0.8970170738386166,0.9452391127152512,520150400
2000-04-20,0.8904630541801453,0.9344709734418247,0.8768860822727973,0.926512493411717,722120000
2000-04-24,0.9026358723640442,0.9026358723640442,0.8595642579425059,0.86143678898607,443620800
2000-04-25,0.9611565470695496,0.9644343499829042,0.9143397922709143,0.9148079498176713,391641600
2000-04-26,0.9087216258049011,0.9588161013748308,0.8988906138528625,0.948516131610394,366912000
2000-04-27,0.9494520425796509,0.9513254727352737,0.8732573818732836,0.8778221426656675,326603200
2000-04-28,0.9293214082717896,0.9550709810590007,0.9087215700198389,0.9522621349611818,249580800
2000-05-01,0.9311941266059875,0.9372807771577841,0.9129357751479199,0.9354073461428766,226195200
2000-05-02,0.8829717636108398,0.9457069770639536,0.8801629182562016,0.9232345140178027,236432000
2000-05-03,0.8619048595428467,0.9082534736103426,0.8361553850307647,0.890931338058855,489798400
2000-05-04,0.8291321396827698,0.8633090416457349,0.8281958245652131,0.8623727265281782,399515200
2000-05-05,0.8473915457725525,0.859564044665015,0.8293663761961899,0.8300685626617554,284076800
2000-05-08,0.8249192237854004,0.85160496611868,0.8239829082681815,0.8396664932186143,184900800
2000-05-09,0.7898058295249939,0.833346389612014,0.7855925608480017,0.8263234250457075,327140800
2000-05-10,0.7439255714416504,0.7865290270487842,0.7397114515833884,0.7795060606882607,535091200
2000-05-11,0.7701430916786194,0.7809112184523529,0.7415847729210862,0.7593750149110472,499744000
2000-05-12,0.8061924576759338,0.8277278590948038,0.7847728705160091,0.7940199590090627,306913600
2000-05-15,0.7565661668777466,0.8094695351269445,0.7500113092506164,0.8094695351269445,678932800
2000-05-16,0.7916785478591919,0.8169598645312193,0.7696750352737254,0.7829004657002414,440451200
2000-05-17,0.7593752145767212,0.7766973034381152,0.7518840896029416,0.7762291456318849,398092800
2000-05-18,0.7546935081481934,0.7860606696692738,0.7537571928811125,0.7715474329864285,373777600
2000-05-19,0.7041308879852295,0.7434573323921605,0.6994486112014788,0.7434573323921605,740667200
2000-05-22,0.673699140548706,0.702258308648832,0.6442045072120174,0.702258308648832,755507200
2000-05-23,0.6427997946739197,0.6994482974844126,0.641395372300739,0.6779129543225906,517585600
2000-05-24,0.6568451523780823,0.6722946552642026,0.6217319775545909,0.6456089184323477,678462400
2000-05-25,0.6536847352981567,0.6940649071293682,0.6442044680349546,0.6629318238510998,406750400
2000-05-26,0.6470133662223816,0.6732309964036219,0.6385868280184921,0.6591858659529066,181148800
2000-05-30,0.6559090614318848,0.6601223314923581,0.6123693371526915,0.6563771692122669,713059200
