Price,Close,High,Low,Open,Volume
Ticker,FR,FR,FR,FR,FR
Date,,,,,
2000-01-03,9.202972412109375,9.395592764920966,9.160167889262354,9.395592764920966,152400
2000-01-04,9.074562072753906,9.202975686990989,8.924746189477307,9.202975686990989,117400
2000-01-05,9.245772361755371,9.267174612592767,9.031749853381404,9.095956605893594,123300
2000-01-06,9.438396453857422,9.481200972922535,9.2029715989993,9.2029715989993,301700
2000-01-07,9.56680965423584,9.588211912970149,9.43839610182999,9.43839610182999,200600
2000-01-10,9.652420043945312,9.716626829160026,9.588213258730597,9.588213258730597,269000
2000-01-11,9.673820495605469,9.73802726880639,9.652418237871828,9.652418237871828,266100
2000-01-12,9.502602577209473,9.673820641663697,9.502602577209473,9.673820641663697,89000
2000-01-13,9.45980167388916,9.609617537502789,9.45980167388916,9.502606206350197,163400
2000-01-14,9.45980167388916,9.609617537502789,9.416997141428123,9.481203940119679,135700
2000-01-18,9.524006843566895,9.56681136870652,9.35278874300839,9.502604580997081,132400
2000-01-19,9.54540729522705,9.716625363302873,9.54540729522705,9.56680955373653,82100
2000-01-20,9.48119831085205,9.588209578468891,9.416991550281946,9.566807324945524,98900
2000-01-21,9.37419319152832,9.502606796891722,9.352790923967754,9.438399994210021,109200
2000-01-24,9.288583755493164,9.416997355799522,9.267181488775437,9.331388288928617,107900
2000-01-25,9.33138370513916,9.502601754774743,9.24577468032137,9.502601754774743,128200
2000-01-26,9.288583755493164,9.416997355799522,9.245779222057712,9.37419282236407,180400
2000-01-27,9.352788925170898,9.438397977117543,9.245777610237592,9.245777610237592,131900
2000-01-28,9.288583755493164,9.352790555646342,9.224376955339984,9.352790555646342,102000
2000-01-31,9.245772361755371,9.395588117617148,9.202967860080577,9.331381365104958,71700
2000-02-01,9.245772361755371,9.309979114267561,9.202967860080577,9.245772361755371,119700
2000-02-02,9.288583755493164,9.288583755493164,9.160170155186806,9.245779222057712,193700
2000-02-03,9.33138370513916,9.395590473752504,9.24577468032137,9.33138370513916,76100
2000-02-04,9.267182350158691,9.459802768522266,9.267182350158691,9.331389156279883,61900
2000-02-07,9.33138370513916,9.33138370513916,9.16016565550358,9.16016565550358,53400
2000-02-08,9.224377632141113,9.438400315021417,9.09596402241293,9.416998046733386,52000
2000-02-09,9.224377632141113,9.288584437005204,9.181573095565053,9.245779900429143,57000
2000-02-10,9.267182350158691,9.30998688757282,9.181573275330434,9.2029755440375,157500
2000-02-11,9.202972412109375,9.288581457803415,9.202972412109375,9.267179196379905,99700
2000-02-14,8.988948822021484,9.202971413021997,8.946144303821383,9.202971413021997,120000
2000-02-15,8.839134216308594,9.160168146682997,8.774927430233713,9.074559098583157,102600
2000-02-16,8.881939888000488,8.924744417581215,8.796330828839038,8.796330828839038,102500
2000-02-17,8.988948822021484,8.988948822021484,8.817730749221075,8.881937526521229,75800
2000-02-18,8.8605375289917,8.903342058117262,8.817732999866134,8.88193979355448,54100
2000-02-22,8.988948822021484,9.07455785842169,8.839133008321127,8.839133008321127,261300
